date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:45:13	29/29	---M--	200	added ('OK')	text/plain	etag:%223f184d8-1d-529111dce2fd9%22	https://www.klevermedia.co.uk/robots.txt		(from )
23:45:16	46679/46679	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Sep%202017%2015:09:07%20GMT	https://www.klevermedia.co.uk/html_templates/movie_star_html/	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/index.html	(from )
23:45:16	1492/1492	---M--	200	added ('OK')	image/png	etag:%2213c80f84-5d4-559c8c0e73b2b%22	https://www.klevermedia.co.uk/html_templates/movie_star_html/images/favicon.png	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/images/favicon.png	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:17	1315/1315	---MCZ	200	added ('OK')	text/css	etag:W/%2212803156-6c1-559c89743ee8f%22	https://www.klevermedia.co.uk/html_templates/movie_star_html/css/slick.css	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/css/slick.css	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:17	117150/117150	---MCZ	200	added ('OK')	text/css	etag:W/%2212803152-1c99e-559c89749b800%22	https://www.klevermedia.co.uk/html_templates/movie_star_html/css/bootstrap.min.css	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/css/bootstrap.min.css	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:17	10049/10049	---MCZ	200	added ('OK')	text/css	etag:W/%2212803158-2cbd-559c897400620%22	https://www.klevermedia.co.uk/html_templates/movie_star_html/css/venobox.css	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/css/venobox.css	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:17	34646/34646	---MCZ	200	added ('OK')	text/css	etag:W/%2212803157-b8fa-559c897485790%22	https://www.klevermedia.co.uk/html_templates/movie_star_html/css/style.css	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/css/style.css	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:18	5174/5174	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2213c80ef2-1436-559c8c00382b7%22	https://www.klevermedia.co.uk/html_templates/movie_star_html/images/logo.svg	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/images/logo.svg	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:19	46678/46678	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Sep%202017%2015:09:07%20GMT	https://www.klevermedia.co.uk/html_templates/movie_star_html/index.html	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/index-2.html	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:20	32132/32132	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Sep%202017%2015:09:08%20GMT	https://www.klevermedia.co.uk/html_templates/movie_star_html/whats-on.html	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/whats-on.html	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
23:45:21	9389/9389	---MCZ	200	added ('OK')	text/html	date:Fri,%2022%20Sep%202017%2015:09:07%20GMT	https://www.klevermedia.co.uk/html_templates/movie_star_html/news.html	E:/01.Web/Movie%20Star/www.klevermedia.co.uk/html_templates/movie_star_html/news.html	(from https://www.klevermedia.co.uk/html_templates/movie_star_html/)
